Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
4,CE,1995,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-04-1995-01,event,"Operation Storm, the last major battle of the Croatian War of Independence begins.","Operation Storm, the last major battle of the Croatian War of Independence begins",4 August 1995 CE,https://en.wikipedia.org/wiki/August_4,08-04,4 August 1995,Wikipedia — August 4,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
4,CE,1944,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-04-1944-02,event,"The Holocaust: A tip from a Dutch informer leads the Gestapo to a sealed-off area in an Amsterdam warehouse, where they find and arrest Jewish diarist Anne Frank, her family, and four others.",The Holocaust,4 August 1944 CE,https://en.wikipedia.org/wiki/August_4,08-04,4 August 1944,Wikipedia — August 4,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
4,CE,1914,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-04-1914-03,event,"World War I: In response to the German invasion of Belgium, Belgium and the British Empire declare war on Germany. The United States declares its neutrality.",World War I,4 August 1914 CE,https://en.wikipedia.org/wiki/August_4,08-04,4 August 1914,Wikipedia — August 4,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
4,CE,1873,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Asia,GHCD-AUG-04-1873-04,event,"American Indian Wars: While protecting a railroad survey party in Montana, the United States 7th Cavalry, under Lieutenant Colonel George Armstrong Custer clashes for the first time with the Cheyenne and Lakota people near the Tongue River; only one man on each side is killed.",American Indian Wars,4 August 1873 CE,https://en.wikipedia.org/wiki/August_4,08-04,4 August 1873,Wikipedia — August 4,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
4,CE,1796,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-04-1796-05,event,French Revolutionary Wars: Napoleon leads the French Army of Italy to victory in the Battle of Lonato.,French Revolutionary Wars,4 August 1796 CE,https://en.wikipedia.org/wiki/August_4,08-04,4 August 1796,Wikipedia — August 4,reported,military,France,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
4,CE,1791,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Middle East,GHCD-AUG-04-1791-06,event,"The Treaty of Sistova is signed, ending the Ottoman–Habsburg wars.","The Treaty of Sistova is signed, ending the Ottoman–Habsburg wars",4 August 1791 CE,https://en.wikipedia.org/wiki/August_4,08-04,4 August 1791,Wikipedia — August 4,reported,military,Turkey,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
4,CE,1327,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-04-1327-07,event,First War of Scottish Independence: James Douglas leads a raid into Weardale and almost kills Edward III of England.,First War of Scottish Independence,4 August 1327 CE,https://en.wikipedia.org/wiki/August_4,08-04,4 August 1327,Wikipedia — August 4,reported,military,United Kingdom,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
4,CE,1265,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-04-1265-08,event,"Second Barons' War: Battle of Evesham: The army of Prince Edward (the future king Edward I of England) defeats the forces of rebellious barons led by Simon de Montfort, 6th Earl of Leicester, killing de Montfort and many of his allies.",Second Barons' War,4 August 1265 CE,https://en.wikipedia.org/wiki/August_4,08-04,4 August 1265,Wikipedia — August 4,reported,military,United Kingdom,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
4,CE,2007,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-04-2007-09,event,NASA's Phoenix Mars lander is launched.,NASA's Phoenix Mars lander is launched,4 August 2007 CE,https://en.wikipedia.org/wiki/August_4,08-04,4 August 2007,Wikipedia — August 4,reported,science and technology,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,92
4,CE,1984,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-04-1984-10,event,"The Ariane 3 rocket is launched for the first time, carrying the Eutelsat I F-2 and Télécom 1A satellites into geosynchronous transfer orbit.","The Ariane 3 rocket is launched for the first time, carrying the Eutelsat I F-2 and Télécom 1A satellites into geosynchronous transfer orbit",4 August 1984 CE,https://en.wikipedia.org/wiki/August_4,08-04,4 August 1984,Wikipedia — August 4,reported,science and technology,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,89
4,CE,1969,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Asia,GHCD-AUG-04-1969-11,event,"Vietnam War: At the apartment of French intermediary Jean Sainteny in Paris, American representative Henry Kissinger and North Vietnamese representative Xuân Thuỷ begin secret peace negotiations. The negotiations will eventually fail.",Vietnam War,4 August 1969 CE,https://en.wikipedia.org/wiki/August_4,08-04,4 August 1969,Wikipedia — August 4,reported,military,United States,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
4,CE,1915,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-04-1915-12,event,World War I: The German 12th Army occupies Warsaw during the Gorlice–Tarnów Offensive and the Great Retreat of 1915.,World War I,4 August 1915 CE,https://en.wikipedia.org/wiki/August_4,08-04,4 August 1915,Wikipedia — August 4,reported,military,Germany,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
4,CE,1814,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-04-1814-13,event,War of 1812: The ultimately unsuccessful Siege of Fort Erie begins as British forces attempt to recapture the fort and drive American forces out of Canada.,War of 1812,4 August 1814 CE,https://en.wikipedia.org/wiki/August_4,08-04,4 August 1814,Wikipedia — August 4,reported,military,United States,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
4,CE,1781,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Asia,GHCD-AUG-04-1781-14,event,"Fourth Anglo-Dutch War, a fleet of six East India Company ships sets sail from Fort Marlborough to raid the Dutch VOC factories on the West coast of Sumatra including the major port of Padang.","Fourth Anglo-Dutch War, a fleet of six East India Company ships sets sail from Fort Marlborough to raid the Dutch VOC factories on the West coast of Sumatra including the major por",4 August 1781 CE,https://en.wikipedia.org/wiki/August_4,08-04,4 August 1781,Wikipedia — August 4,reported,military,India,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
4,CE,1704,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-04-1704-15,event,"War of the Spanish Succession: Gibraltar is captured by an English and Dutch fleet, commanded by Admiral Sir George Rooke and allied with Archduke Charles.",War of the Spanish Succession,4 August 1704 CE,https://en.wikipedia.org/wiki/August_4,08-04,4 August 1704,Wikipedia — August 4,reported,military,,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
4,CE,1578,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Africa,GHCD-AUG-04-1578-16,event,Battle of Al Kasr al Kebir: The Moroccans defeat the Portuguese but both the Moroccan king Abd al-Malik and the Portuguese king Sebastian die. Ahmad al-Mansur follows Abd al-Malik as sultan of Morocco while the death of Sebastian leads to a succession crisis in Portugal.,Battle of Al Kasr al Kebir,4 August 1578 CE,https://en.wikipedia.org/wiki/August_4,08-04,4 August 1578,Wikipedia — August 4,reported,military,United States,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
