Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
3,CE,1942,June,,Asia,GHCD-06-03-1942-14,conflict,World War II: Japan begins the Aleutian Islands Campaign by bombing Unalaska Island.,World War II: Japan begins the Aleutian Islands Campaign by bombing Unalaska Island.,"June 3, 1942 CE",https://en.wikipedia.org/wiki/June_3,1942-06-03,1942– World War II: Japan begins the Aleutian Islands Campaign by bombing Unalaska Island.,Wikipedia,exact,military and conflict,Japan,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
3,CE,1950,June,,,GHCD-06-03-1950-15,historical event,"Herzog and Lachenal of the French Annapurna expedition become the first climbers to reach the summit of an 8,000-metre peak.","Herzog and Lachenal of the French Annapurna expedition become the first climbers to reach the summit of an 8,000-metre peak.","June 3, 1950 CE",https://en.wikipedia.org/wiki/June_3,1950-06-03,"1950– Herzog and Lachenal of the French Annapurna expedition become the first climbers to reach the summit of an 8,000-metre peak.",Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
3,CE,1965,June,,,GHCD-06-03-1965-16,science and technology,"The launch of Gemini 4, the first multi-day space mission by a NASA crew. Ed White, a crew member, performs the first American spacewalk.","The launch of Gemini 4, the first multi-day space mission by a NASA crew","June 3, 1965 CE",https://en.wikipedia.org/wiki/June_3,1965-06-03,"1965– The launch of Gemini 4, the first multi-day space mission by a NASA crew. Ed White, a crew member, performs the first American spacewalk.",Wikipedia,exact,science and technology,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
3,CE,1973,June,,Europe,GHCD-06-03-1973-17,science and technology,"A Soviet supersonic Tupolev Tu-144 crashes near Goussainville, France, killing 14, the first crash of a supersonic passenger aircraft.","A Soviet supersonic Tupolev Tu-144 crashes near Goussainville, France, killing 14, the first crash of a supersonic passenger aircraft.","June 3, 1973 CE",https://en.wikipedia.org/wiki/June_3,1973-06-03,"1973– A Soviet supersonic Tupolev Tu-144 crashes near Goussainville, France, killing 14, the first crash of a supersonic passenger aircraft.",Wikipedia,exact,science and technology,France,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
3,CE,1982,June,,Europe,GHCD-06-03-1982-18,historical event,"The Israeli ambassador to the United Kingdom, Shlomo Argov, is shot on a London street; he survives but is left paralysed.","The Israeli ambassador to the United Kingdom, Shlomo Argov, is shot on a London street; he survives but is left paralysed.","June 3, 1982 CE",https://en.wikipedia.org/wiki/June_3,1982-06-03,"1982– The Israeli ambassador to the United Kingdom, Shlomo Argov, is shot on a London street; he survives but is left paralysed.",Wikipedia,exact,general history,United Kingdom,Gregorian,target met,regional,secondary reference,20,single-source verified,20,82
3,CE,1989,June,,Asia,GHCD-06-03-1989-19,conflict,The government of China sends troops to force protesters out of Tiananmen Square after seven weeks of occupation.,The government of China sends troops to force protesters out of Tiananmen Square after seven weeks of occupation.,"June 3, 1989 CE",https://en.wikipedia.org/wiki/June_3,1989-06-03,1989– The government of China sends troops to force protesters out of Tiananmen Square after seven weeks of occupation.,Wikipedia,exact,military and conflict,China,Gregorian,target met,regional,secondary reference,20,single-source verified,20,82
3,CE,2006,June,,Europe,GHCD-06-03-2006-20,politics,The union of Serbia and Montenegro comes to an end with Montenegro's formal declaration of independence.,The union of Serbia and Montenegro comes to an end with Montenegro's formal declaration of independence.,"June 3, 2006 CE",https://en.wikipedia.org/wiki/June_3,2006-06-03,2006– The union of Serbia and Montenegro comes to an end with Montenegro's formal declaration of independence.,Wikipedia,exact,politics and law,Serbia,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
4,CE,1745,June,,,GHCD-06-04-1745-01,conflict,Battle of Hohenfriedberg: Frederick the Great's Prussian army decisively defeat an Austrian army under Prince Charles Alexander of Lorraine during the War of the Austrian Succession.,Battle of Hohenfriedberg: Frederick the Great's Prussian army decisively defeat an Austrian army under Prince Charles Alexander of Lorraine during the War of the Austrian Succes...,"June 4, 1745 CE",https://en.wikipedia.org/wiki/June_4,1745-06-04,1745– Battle of Hohenfriedberg: Frederick the Great's Prussian army decisively defeat an Austrian army under Prince Charles Alexander of Lorraine during the War of the Austrian Succession.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
4,CE,1802,June,,,GHCD-06-04-1802-02,historical event,"King Charles Emmanuel IV of Sardinia abdicates his throne in favor of his brother, Victor Emmanuel.","King Charles Emmanuel IV of Sardinia abdicates his throne in favor of his brother, Victor Emmanuel.","June 4, 1802 CE",https://en.wikipedia.org/wiki/June_4,1802-06-04,"1802– King Charles Emmanuel IV of Sardinia abdicates his throne in favor of his brother, Victor Emmanuel.",Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
4,CE,1825,June,,North America,GHCD-06-04-1825-03,conflict,"General Lafayette, a French officer in the American Revolutionary War, speaks at what would become Lafayette Square in Buffalo, New York, during his visit to the United States.","General Lafayette, a French officer in the American Revolutionary War, speaks at what would become Lafayette Square in Buffalo, New York, during his visit to the United States.","June 4, 1825 CE",https://en.wikipedia.org/wiki/June_4,1825-06-04,"1825– General Lafayette, a French officer in the American Revolutionary War, speaks at what would become Lafayette Square in Buffalo, New York, during his visit to the United States.",Wikipedia,exact,military and conflict,United States,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
4,CE,1859,June,,,GHCD-06-04-1859-04,conflict,"Italian Independence wars: In the Battle of Magenta, the French army, under Louis-Napoleon, defeat the Austrian army.","Italian Independence wars: In the Battle of Magenta, the French army, under Louis-Napoleon, defeat the Austrian army.","June 4, 1859 CE",https://en.wikipedia.org/wiki/June_4,1859-06-04,"1859– Italian Independence wars: In the Battle of Magenta, the French army, under Louis-Napoleon, defeat the Austrian army.",Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
4,CE,1862,June,,,GHCD-06-04-1862-05,conflict,"American Civil War: Confederate troops evacuate Fort Pillow on the Mississippi River, leaving the way clear for Union troops to take Memphis, Tennessee.","American Civil War: Confederate troops evacuate Fort Pillow on the Mississippi River, leaving the way clear for Union troops to take Memphis, Tennessee.","June 4, 1862 CE",https://en.wikipedia.org/wiki/June_4,1862-06-04,"1862– American Civil War: Confederate troops evacuate Fort Pillow on the Mississippi River, leaving the way clear for Union troops to take Memphis, Tennessee.",Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
4,CE,1876,June,,,GHCD-06-04-1876-06,historical event,"An express train called the Transcontinental Express arrives in San Francisco via the first transcontinental railroad, 83 hours and 39 minutes after leaving New York City.","An express train called the Transcontinental Express arrives in San Francisco via the first transcontinental railroad, 83 hours and 39 minutes after leaving New York City.","June 4, 1876 CE",https://en.wikipedia.org/wiki/June_4,1876-06-04,"1876– An express train called the Transcontinental Express arrives in San Francisco via the first transcontinental railroad, 83 hours and 39 minutes after leaving New York City.",Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
4,CE,1878,June,,Europe,GHCD-06-04-1878-07,historical event,Cyprus Convention: The Ottoman Empire cedes Cyprus to the United Kingdom but retains nominal title.,Cyprus Convention: The Ottoman Empire cedes Cyprus to the United Kingdom but retains nominal title.,"June 4, 1878 CE",https://en.wikipedia.org/wiki/June_4,1878-06-04,1878– Cyprus Convention: The Ottoman Empire cedes Cyprus to the United Kingdom but retains nominal title.,Wikipedia,exact,general history,United Kingdom,Gregorian,target met,regional,secondary reference,20,single-source verified,20,82
4,CE,1896,June,,,GHCD-06-04-1896-08,historical event,"Henry Ford completes the Ford Quadricycle, his first gasoline-powered automobile, and also gives it a successful test run.","Henry Ford completes the Ford Quadricycle, his first gasoline-powered automobile, and also gives it a successful test run.","June 4, 1896 CE",https://en.wikipedia.org/wiki/June_4,1896-06-04,"1896– Henry Ford completes the Ford Quadricycle, his first gasoline-powered automobile, and also gives it a successful test run.",Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
4,CE,1916,June,,Europe,GHCD-06-04-1916-09,conflict,World War I: Russia opens the Brusilov Offensive with an artillery barrage of Austro-Hungarian lines in Galicia.,World War I: Russia opens the Brusilov Offensive with an artillery barrage of Austro-Hungarian lines in Galicia.,"June 4, 1916 CE",https://en.wikipedia.org/wiki/June_4,1916-06-04,1916– World War I: Russia opens the Brusilov Offensive with an artillery barrage of Austro-Hungarian lines in Galicia.,Wikipedia,exact,military and conflict,Russia,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
4,CE,1917,June,,,GHCD-06-04-1917-10,conflict,"The first Pulitzer Prizes are awarded: Laura E. Richards, Maude H. Elliott, and Florence Hall receive the first Pulitzer for biography (for Julia Ward Howe). Jean Jules Jusserand receives the first Pulitzer for history for his work With Americans of Past and Present Days. Herbert B. Swope receives the first Pulitzer for journalism for his work for the New York World.",The first Pulitzer Prizes are awarded: Laura E,"June 4, 1917 CE",https://en.wikipedia.org/wiki/June_4,1917-06-04,"1917– The first Pulitzer Prizes are awarded: Laura E. Richards, Maude H. Elliott, and Florence Hall receive the first Pulitzer for biography (for Julia Ward Howe). Jean Jules Jusserand receives the first Pulitzer for history for his work With Americans of Past and Present Days. Herbert B. Swope receives the first Pulitzer for journalism for his work for the New York World.",Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
4,CE,1919,June,,North America,GHCD-06-04-1919-11,politics,"Women's rights: The U.S. Congress approves the Nineteenth Amendment to the United States Constitution, which guarantees suffrage to women, and sends it to the U.S. states for ratification.",Women's rights: The U.S,"June 4, 1919 CE",https://en.wikipedia.org/wiki/June_4,1919-06-04,"1919– Women's rights: The U.S. Congress approves the Nineteenth Amendment to the United States Constitution, which guarantees suffrage to women, and sends it to the U.S. states for ratification.",Wikipedia,exact,politics and law,United States,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
