Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,City location,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,People involved,Historical entity,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
4,CE,1890,November,,Western Europe,GHC-NOV-4-07,Scientific,City and South London Railway: London's first deep-level tube railway opens between King William Street and Stockwell.,London's first deep-level tube railway opens,4 November 1890 CE,https://en.wikipedia.org/wiki/November_4,November 4,London,,Wikipedia — November date page,Exact,Transportation technology,United Kingdom,Gregorian (modern date listing),Target met,,City and South London Railway,National,Secondary reference chronology,20,Verified against cited chronology,20,4
4,CE,1918,November,,Southern Europe,GHC-NOV-4-08,Military,World War I: The Armistice of Villa Giusti between Italy and Austria-Hungary is implemented.,Armistice of Villa Giusti implemented,4 November 1918 CE,https://en.wikipedia.org/wiki/November_4,November 4,Padua,,Wikipedia — November date page,Exact,Armistice,Italy; Austria,Gregorian (modern date listing),Target met,,Kingdom of Italy; Austria-Hungary,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
4,CE,1921,November,,East Asia,GHC-NOV-4-09,Political,Japanese prime minister Hara Takashi is assassinated in Tokyo.,Assassination of Hara Takashi,4 November 1921 CE,https://en.wikipedia.org/wiki/November_4,November 4,Tokyo,,Wikipedia — November date page,Exact,Political assassination,Japan,Gregorian (modern date listing),Target met,Hara Takashi,Empire of Japan,National,Secondary reference chronology,20,Verified against cited chronology,20,4
4,CE,1922,November,,North Africa,GHC-NOV-4-10,Exploration,"In Egypt, British archaeologist Howard Carter and his men find the entrance to Tutankhamun's tomb in the Valley of the Kings.",Entrance to Tutankhamun's tomb discovered,4 November 1922 CE,https://en.wikipedia.org/wiki/November_4,November 4,Valley of the Kings,,Wikipedia — November date page,Exact,Archaeological discovery,Egypt,Gregorian (modern date listing),Target met,Howard Carter,,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
4,CE,1924,November,,North America,GHC-NOV-4-11,Social,Nellie Tayloe Ross of Wyoming becomes the first female elected as governor in the United States.,Nellie Tayloe Ross elected governor,4 November 1924 CE,https://en.wikipedia.org/wiki/November_4,November 4,,,Wikipedia — November date page,Exact,Women's political representation,United States,Gregorian (modern date listing),Target met,Nellie Tayloe Ross,State of Wyoming,National,Secondary reference chronology,20,Verified against cited chronology,20,5
4,CE,1939,November,,North America,GHC-NOV-4-12,Political,"World War II: U.S. president Franklin D. Roosevelt orders the United States Customs Service to implement the Neutrality Act of 1939, allowing cash-and-carry purchases of weapons by belligerents.",United States implements cash-and-carry neutrality policy,4 November 1939 CE,https://en.wikipedia.org/wiki/November_4,November 4,"Washington, D.C.",,Wikipedia — November date page,Exact,Foreign policy and neutrality,United States,Gregorian (modern date listing),Target met,Franklin D. Roosevelt,United States government,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
4,CE,1952,November,,North America,GHC-NOV-4-13,Political,"The United States government establishes the National Security Agency, or NSA.",National Security Agency established,4 November 1952 CE,https://en.wikipedia.org/wiki/November_4,November 4,,,Wikipedia — November date page,Exact,Intelligence institution,United States,Gregorian (modern date listing),Target met,,National Security Agency,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
4,CE,1956,November,,Eastern Europe,GHC-NOV-4-14,Military,"Soviet troops enter Hungary to end the Hungarian revolution against the Soviet Union that started on October 23. Thousands are killed, more are wounded, and nearly a quarter million leave the country.",Soviet intervention in Hungary,4 November 1956 CE,https://en.wikipedia.org/wiki/November_4,November 4,Budapest,,Wikipedia — November date page,Exact,Foreign intervention,Hungary; Russia,Gregorian (modern date listing),Target met,,Soviet Union,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
4,CE,1960,November,,East Africa,GHC-NOV-4-15,Scientific,"At the Kasakela Chimpanzee Community in Tanzania, Jane Goodall observes chimpanzees creating tools, the first-ever observation in non-human animals.",Jane Goodall observes chimpanzee toolmaking,4 November 1960 CE,https://en.wikipedia.org/wiki/November_4,November 4,,,Wikipedia — November date page,Exact,Primatology,Tanzania,Gregorian (modern date listing),Target met,Jane Goodall,Kasakela Chimpanzee Community,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
4,CE,1966,November,,Southern Europe,GHC-NOV-4-16,Disaster,"The Arno River floods Florence, Italy, to a maximum depth of 6.7 m (22 ft), leaving thousands homeless and destroying millions of masterpieces of art and rare books. Venice is also submerged on the same day at its record all-time acqua alta of 194 cm (76 in).",Arno River flood devastates Florence,4 November 1966 CE,https://en.wikipedia.org/wiki/November_4,November 4,Florence,,Wikipedia — November date page,Exact,Flood,Italy,Gregorian (modern date listing),Target met,,,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
4,CE,1970,November,,South America,GHC-NOV-4-17,Political,"Salvador Allende takes office as President of Chile, the first Marxist to become president of a Latin American country through open elections.",Salvador Allende takes office,4 November 1970 CE,https://en.wikipedia.org/wiki/November_4,November 4,Santiago,,Wikipedia — November date page,Exact,Presidential inauguration,Chile,Gregorian (modern date listing),Target met,Salvador Allende,Republic of Chile,Regional,Secondary reference chronology,20,Verified against cited chronology,20,5
4,CE,1979,November,,Middle East,GHC-NOV-4-18,Political,Iran hostage crisis: A group of Iranian college students overruns the U.S. embassy in Tehran and takes 90 hostages.,Iran hostage crisis begins,4 November 1979 CE,https://en.wikipedia.org/wiki/November_4,November 4,Tehran,,Wikipedia — November date page,Exact,Hostage crisis,Iran; United States,Gregorian (modern date listing),Target met,,Islamic Student Followers of the Imam's Line; United States embassy,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
4,CE,1995,November,,Middle East,GHC-NOV-4-19,Political,Israel-Palestinian conflict: Israeli prime minister Yitzhak Rabin is assassinated by an extremist Israeli.,Assassination of Yitzhak Rabin,4 November 1995 CE,https://en.wikipedia.org/wiki/November_4,November 4,Tel Aviv,,Wikipedia — November date page,Exact,Political assassination,Israel,Gregorian (modern date listing),Target met,Yitzhak Rabin,Government of Israel,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
4,CE,2008,November,,North America,GHC-NOV-4-20,Political,Barack Obama becomes the first person of biracial or African-American descent to be elected as President of the United States.,Barack Obama elected president,4 November 2008 CE,https://en.wikipedia.org/wiki/November_4,November 4,,,Wikipedia — November date page,Exact,Presidential election,United States,Gregorian (modern date listing),Target met,Barack Obama,Democratic Party,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
5,CE,1605,November,,Europe,GHC-NOV-5-01,Political,"Gunpowder Plot: Guy Fawkes is arrested in the cellars of the Houses of Parliament, where he had planted gunpowder in an attempt to blow up the building and kill King James I of England. [2]",Guy Fawkes arrested in the Gunpowder Plot,5 November 1605 CE,https://en.wikipedia.org/wiki/November_5,November 5,London,,Wikipedia — November date page,Exact,Conspiracy,United Kingdom,Gregorian (modern date listing),Target met,Guy Fawkes; James I,Kingdom of England,National,Secondary reference chronology,20,Verified against cited chronology,20,5
5,CE,1757,November,,Europe,GHC-NOV-5-02,Military,Seven Years' War: Frederick the Great defeats the allied armies of France and the Holy Roman Empire at the Battle of Rossbach.,Battle of Rossbach,5 November 1757 CE,https://en.wikipedia.org/wiki/November_5,November 5,Rossbach,,Wikipedia — November date page,Exact,Battle,Germany; France,Gregorian (modern date listing),Target met,Frederick the Great,Kingdom of Prussia,Regional,Secondary reference chronology,20,Verified against cited chronology,20,5
5,CE,1811,November,,Central America,GHC-NOV-5-03,Political,"Salvadoran priest José Matías Delgado rings the bells of La Merced church in San Salvador, calling for insurrection and launching the 1811 Independence Movement.",Salvadoran independence uprising begins,5 November 1811 CE,https://en.wikipedia.org/wiki/November_5,November 5,San Salvador,,Wikipedia — November date page,Exact,Independence movement,El Salvador,Gregorian (modern date listing),Target met,José Matías Delgado,Spanish Empire,National,Secondary reference chronology,20,Verified against cited chronology,20,4
5,CE,1862,November,,North America,GHC-NOV-5-04,Military,American Civil War: Abraham Lincoln removes George B. McClellan as commander of the Army of the Potomac.,Lincoln removes McClellan,5 November 1862 CE,https://en.wikipedia.org/wiki/November_5,November 5,,,Wikipedia — November date page,Exact,Command change,United States,Gregorian (modern date listing),Target met,Abraham Lincoln; George B. McClellan,Union Army,National,Secondary reference chronology,20,Verified against cited chronology,20,4
5,CE,1872,November,,North America,GHC-NOV-5-05,Social,"Women's suffrage in the United States: In defiance of the law, suffragist Susan B. Anthony votes for the first time, and is later fined $100.",Susan B. Anthony votes,5 November 1872 CE,https://en.wikipedia.org/wiki/November_5,November 5,Rochester,,Wikipedia — November date page,Exact,Women's suffrage,United States,Gregorian (modern date listing),Target met,Susan B. Anthony,Women's suffrage movement,National,Secondary reference chronology,20,Verified against cited chronology,20,4
5,CE,1881,November,,Oceania,GHC-NOV-5-06,Political,"In New Zealand, 1600 armed volunteers and constabulary field forces led by Minister of Native Affairs John Bryce march on the pacifist Māori settlement at Parihaka, evicting upwards of 2000 residents, and destroying the settlement in the context of the New Zealand land confiscations. [5]",Parihaka settlement invaded,5 November 1881 CE,https://en.wikipedia.org/wiki/November_5,November 5,Parihaka,,Wikipedia — November date page,Exact,Indigenous land conflict,New Zealand,Gregorian (modern date listing),Target met,John Bryce,New Zealand colonial government,National,Secondary reference chronology,20,Verified against cited chronology,20,4
5,CE,1895,November,,North America,GHC-NOV-5-07,Scientific,George B. Selden is granted the first U.S. patent for an automobile.,First U.S. automobile patent granted,5 November 1895 CE,https://en.wikipedia.org/wiki/November_5,November 5,,,Wikipedia — November date page,Exact,Automotive technology,United States,Gregorian (modern date listing),Target met,George B. Selden,United States Patent Office,National,Secondary reference chronology,20,Verified against cited chronology,20,4
5,CE,1912,November,,North America,GHC-NOV-5-08,Political,"Woodrow Wilson is elected the 28th President of the United States, defeating incumbent William Howard Taft.",Woodrow Wilson elected president,5 November 1912 CE,https://en.wikipedia.org/wiki/November_5,November 5,,,Wikipedia — November date page,Exact,Election,United States,Gregorian (modern date listing),Target met,Woodrow Wilson; William Howard Taft,United States federal government,National,Secondary reference chronology,20,Verified against cited chronology,20,5
5,CE,1914,November,,Europe; Middle East,GHC-NOV-5-09,Military,World War I: France and the British Empire declare war on the Ottoman Empire.,Britain and France declare war on the Ottoman Empire,5 November 1914 CE,https://en.wikipedia.org/wiki/November_5,November 5,,,Wikipedia — November date page,Exact,Declaration of war,United Kingdom; France; Turkey,Gregorian (modern date listing),Target met,,Allied Powers; Ottoman Empire,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
