Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
3,CE,1799,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-3-07,Conflict / political violence,"On 3 December 1799 CE, War of the Second Coalition: Battle of Wiesloch: Austrian Lieutenant Field Marshal Anton Sztáray defeats the French at Wiesloch.",War of the Second Coalition: Battle of Wiesloch: Austrian Lieutenant Field Marshal Anton Sztáray defeats the French at Wiesloch.,3 December 1799 CE,https://en.wikipedia.org/wiki/December_3,December 3,Not stated in source,Wikipedia — December 3,Exact date as listed,Military and conflict,France,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,85
3,CE,1901,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-3-08,Political change,"On 3 December 1901 CE, In a State of the Union message, U.S. President Theodore Roosevelt delivers a 20,000-word report to the House of Representatives asking Congress to curb the power of trusts ""within reasonable limits"". The speech was not delivered in person.","In a State of the Union message, U.S. President Theodore Roosevelt delivers a 20,000-word report to the House of Representatives asking Congress to curb the power of trusts ""within reasonable limits"". The speech was not delivered in person.",3 December 1901 CE,https://en.wikipedia.org/wiki/December_3,December 3,Not stated in source,Wikipedia — December 3,Exact date as listed,Politics and governance,,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,83
3,CE,1929,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-3-09,Political change,"On 3 December 1929 CE, President Herbert Hoover delivers his first State of the Union message to Congress. It is presented in the form of a written message rather than a speech.",President Herbert Hoover delivers his first State of the Union message to Congress. It is presented in the form of a written message rather than a speech.,3 December 1929 CE,https://en.wikipedia.org/wiki/December_3,December 3,Not stated in source,Wikipedia — December 3,Exact date as listed,Politics and governance,,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,81
3,CE,1944,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-3-10,Conflict / political violence,"On 3 December 1944 CE, Greek Civil War: Fighting breaks out in Athens between the ELAS and government forces supported by the British Army.",Greek Civil War: Fighting breaks out in Athens between the ELAS and government forces supported by the British Army.,3 December 1944 CE,https://en.wikipedia.org/wiki/December_3,December 3,Not stated in source,Wikipedia — December 3,Exact date as listed,Military and conflict,United Kingdom,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,80
3,CE,1989,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-3-11,Conflict / political violence,"On 3 December 1989 CE, In a meeting off the coast of Malta, U.S. President George H. W. Bush and Soviet General Secretary Mikhail Gorbachev release statements indicating that the Cold War between NATO and the Warsaw Pact may be coming to an end.","In a meeting off the coast of Malta, U.S. President George H. W. Bush and Soviet General Secretary Mikhail Gorbachev release statements indicating that the Cold War between NATO and the Warsaw Pact may be coming to an end.",3 December 1989 CE,https://en.wikipedia.org/wiki/December_3,December 3,Not stated in source,Wikipedia — December 3,Exact date as listed,Military and conflict,Russia,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,77
3,CE,1979,December,Date page uses modern date presentation; original calendar date is not stated.,Asia,GHC-DEC-3-12,Historical event,"On 3 December 1979 CE, Iranian Revolution: Ayatollah Ruhollah Khomeini becomes the first Supreme Leader of Iran.",Iranian Revolution: Ayatollah Ruhollah Khomeini becomes the first Supreme Leader of Iran.,3 December 1979 CE,https://en.wikipedia.org/wiki/December_3,December 3,Not stated in source,Wikipedia — December 3,Exact date as listed,General history,Iran,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,75
3,CE,1984,December,Date page uses modern date presentation; original calendar date is not stated.,Asia,GHC-DEC-3-13,Political change,"On 3 December 1984 CE, Bhopal disaster: A methyl isocyanate leak from a Union Carbide pesticide plant in Bhopal, India, kills more than 3,800 people outright and injures 150,000–600,000 others (some 6,000 of whom later died from their injuries) in one of the worst industrial disasters in history.","Bhopal disaster: A methyl isocyanate leak from a Union Carbide pesticide plant in Bhopal, India, kills more than 3,800 people outright and injures 150,000–600,000 others (some 6,000 of whom later died from their injuries) in one of the worst industrial disasters in history.",3 December 1984 CE,https://en.wikipedia.org/wiki/December_3,December 3,Not stated in source,Wikipedia — December 3,Exact date as listed,Politics and governance,India,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,75
3,CE,2007,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-3-14,Disaster,"On 3 December 2007 CE, Winter storms cause the Chehalis River to flood many cities in Lewis County, Washington, and close a 32-kilometre (20 mi) portion of Interstate 5 for several days. At least eight deaths and billions of dollars in damages are blamed on the floods.","Winter storms cause the Chehalis River to flood many cities in Lewis County, Washington, and close a 32-kilometre (20 mi) portion of Interstate 5 for several days. At least eight deaths and billions of dollars in damages are blamed on the floods.",3 December 2007 CE,https://en.wikipedia.org/wiki/December_3,December 3,Not stated in source,Wikipedia — December 3,Exact date as listed,Disaster and accident,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,73
3,CE,1925,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-3-15,Political change,"On 3 December 1925 CE, Final agreement is signed between the Irish Free State, Northern Ireland and the United Kingdom formalizing the Partition of Ireland.","Final agreement is signed between the Irish Free State, Northern Ireland and the United Kingdom formalizing the Partition of Ireland.",3 December 1925 CE,https://en.wikipedia.org/wiki/December_3,December 3,Not stated in source,Wikipedia — December 3,Exact date as listed,Politics and governance,United Kingdom,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,71
3,CE,1800,December,Date page uses modern date presentation; original calendar date is not stated.,North America,GHC-DEC-3-16,Political change,"On 3 December 1800 CE, United States presidential election: The Electoral College casts votes for president and vice president that result in a tie between Thomas Jefferson and Aaron Burr.",United States presidential election: The Electoral College casts votes for president and vice president that result in a tie between Thomas Jefferson and Aaron Burr.,3 December 1800 CE,https://en.wikipedia.org/wiki/December_3,December 3,Not stated in source,Wikipedia — December 3,Exact date as listed,Politics and governance,United States,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,69
3,CE,1834,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-3-17,Political change,"On 3 December 1834 CE, The Zollverein (German Customs Union) begins the first regular census in Germany.",The Zollverein (German Customs Union) begins the first regular census in Germany.,3 December 1834 CE,https://en.wikipedia.org/wiki/December_3,December 3,Not stated in source,Wikipedia — December 3,Exact date as listed,Politics and governance,Germany,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,69
